http://en.wikipedia.org/wiki/Digimon:_The_Movie		Soundtrack	3	Performer(s)	Smash Mouth___Fatboy Slim___LEN___Paul Gordon___Barenaked Ladies___The Mighty Mighty Bosstones___Less Than Jake___Jasan Radford___Summercamp___Showoff___Jason Gochin___Paul Gordon___Paul Gordon___Paul Gordon___Jasan Radford___Jasan Radford"	LEN	-0.892319277	0
http://sk.wikipedia.org/wiki/%C4%8Clovek_(Homo)		Systematika	25	Klas. 24	x___x___x___x___Homo kadabba___Homo ramidus___Homo walkeri___Homo boisei___Homo robustus___Homo afarensis___Homo africanus___Homo anamensis___Homo bahrelghazali___Homo garhi___PL___RU___HA___ERG a GE___ERE a PE___AN___HE a NE___SA___NE	RU	-0.888198758	0
http://nl.wikipedia.org/wiki/Lijst_van_havezaten_in_Overijssel		Lijst van havezaten in Overijssel	4	Schout-/richterambt	Dalfsen___Almelo___Ommen en Den Ham___Bathmen___Olst___Delden___Ommen en Den Ham___Almelo___Vollenhove (stad)___Dalfsen___Hardenberg___Ootmarsum___Rijssen (stad)___Bathmen___Enschede___Vollenhove___Oldenzaal___Colmschate___Olst___Olst___Ootmarsum___Heino___Zalk___Zwolle___Hardenberg___Hellendoorn___Diepenheim___Dalfsen___Olst___Zwolle___Bathmen___Delden___Ommen en Den Ham___De Eeze___Ootmarsum___Hellendoorn___Kedingen___Oldenzaal___Kedingen___Wijhe___Dalfsen___Zwolle___Gramsbergen (stad)___Kedingen___Borne___Hardenberg___Hasselterambt___Olst___Zwolle___Wijhe___Delden___Vollenhove (stad)___Kedingen___Hardenberg___Delden___Ootmarsum___Wijhe___Olst___Raalte___Hardenberg___Olst___Oldenzaal___IJsselmuiden___Vollenhove (stad)___Kedingen___Zwolle___Wijhe___Dalfsen___Ommen en Den Ham___Wijhe___Dalfsen___Vollenhove (stad)___Raalte___Vollenhove (stad)___Dalfsen___Ommen en Den Ham___Vollenhove (stad)___Diepenheim___Wijhe___Oldenzaal___Delden___Kedingen___Vollenhove___Vollenhove (stad)___Kedingen___Vollenhove (stad)___Kedingen___Ommen en Den Ham___Dalfsen___Ootmarsum (stad)___Zwolle___Oldemarkt___Diepenheim___Vollenhove (stad)___Staphorst, Rouveen en IJhorst___Hardenberg___Colmschate___Dalfsen___Raalte___Hellendoorn___Vollenhove (stad)___Vollenhove___Dalfsen___Oldenzaal___Goor (stad)___Raalte___Hellendoorn___Ootmarsum___Kedingen___Vollenhove___Vollenhove___Delden___Dalfsen___Raalte___Hardenberg___Zwolle___Zwolle___Colmschate___Diepenheim___Ootmarsum___Kedingen___Kedingen___Borne___Zwolle___Kedingen___Vollenhove (stad)___Zwolle___Zwolle___Kamperveen___Ootmarsum___Zwolle___Zwolle___Wanneperveen"	Wijhe	-0.913082707	0
http://es.wikipedia.org/wiki/Anexo:Episodios_de_Elementary		Temporada 1 (2012-2013)	7	Audiencias	11.13 (millones, en EE.UU.)___10.91 (millones, en EE.UU.)___10.31 (millones, en EE.UU)___10.49 (millones, en EE.UU)___10.90 (millones, en EE.UU)___10.75 (millones, en EE.UU)___10.46 (millones, en EE.UU)___10.31 (millones, en EE.UU)___10.46 (millones, en EE.UU)___11.44 (millones, en EE.UU)___11.48 (millones, en EE.UU)___10.90 (millones, en EE.UU)___20.80 (millones, en EE.UU)___10.84 (millones, en EE.UU)___10.98 (millones, en EE.UU)___11.19 (millones, en EE.UU)___11.33 (millones, en EE.UU)___10.48 (millones, en EE.UU)___10.07 (millones, en EE.UU)___9.75 (millones, en EE.UU)___9.29 (millones, en EE.UU)___-___-"	-	-0.908695652	1
http://en.wikipedia.org/wiki/SMS_M%C3%B6we	Ships sunk or captured by Moewe on her second raiding voyage	Raiding career	5	Fate	sunk___sunk___sunk___sunk___sunk___sunk___retained as prize; detached to Swinemunde, 31 Dec 16. Converted to auxiliary cruiser Leopard___Commissioned as auxiliary cruiser Geier; scuttled 14 Feb 17___sunk___sunk___sunk___sunk/released___sunk___sunk___sunk___sunk___sunk___sunk___sunk___sunk___sunk___sunk in action___sunk___sunk"	sunk	-0.899730216	0
http://en.wikipedia.org/wiki/RC_flight_simulator		Feature Comparison	5	Operating System	Windows___Windows___Windows,___Windows, Mac, Linux___Windows___Windows___Cross-platform___Windows___Windows___Windows___Windows, iOS, Android___Windows___Windows___Windows, iOS (iPad/iPhone/iPod Touch)___Windows, Linux___Windows, Linux, Mac___Windows, Linux, Mac___Mac"	Mac	-0.886324786	0
http://en.wikipedia.org/wiki/The_Football_League		Football League titles	0	Team	Liverpool___Arsenal___Everton___Aston Villa___Sunderland___Sheffield Wednesday___Newcastle United___Chelsea___Manchester City___Wolverhampton Wanderers___Leeds United___Huddersfield Town___Derby County___Preston North End___Burnley___Tottenham Hotspur___Portsmouth___Blackburn Rovers___Ipswich Town___Nottingham Forest___Sheffield United___West Bromwich Albion___Leicester City___Birmingham City___Middlesbrough___Notts County___Norwich City___Bolton Wanderers___Grimsby Town___Reading___Fulham___Stoke City___Crystal Palace___West Ham United___Millwall___Bristol City___Charlton Athletic___Brentford___Bradford City___Bury___Coventry City___Oldham Athletic___Oxford United___Queens Park Rangers___Cardiff City___Luton Town___Blackpool___Doncaster Rovers___Plymouth Argyle___Lincoln City___Barnsley___Hull City___Brighton and Hove Albion___Chesterfield___Port Vale___Rotherham United___Stockport County___Swansea City___Watford___Bristol Rovers___Leyton Orient___Southampton___Carlisle United___Swindon Town___Darlington___Cambridge United___Mansfield Town___Northampton Town___Shrewsbury Town___Southend United___Wigan Athletic___Bournemouth___Bradford Park Avenue___Hereford United___Nelson___Newport County___Scunthorpe United___Tranmere Rovers___Wrexham___Gillingham___Peterborough United___Walsall___Exeter City___Milton Keynes Dons___Rushden & Diamonds___Southport___Wimbledon___Yeovil Town___York City	Bury	-0.89433421	0
http://en.wikipedia.org/wiki/Taito_Memories	Titles included in Taito Memories Volume 1 (???????????? ??????????????? ?????? Tait?? Memor??zu Joukan)	Games	4	Western Release	Taito Legends 2___Taito Legends 2___Taito Legends 2___Taito Legends 2___Taito Legends___Taito Legends___Taito Legends 2___Taito Legends 2 (PlayStation 2)___Taito Legends 2___Taito Legends 2___Taito Legends 2___Taito Legends___N/A___Taito Legends 2___Taito Legends 2___N/A___Taito Legends 2___Taito Legends 2___Taito Legends 2___Taito Legends 2___Taito Legends 2___Taito Legends 2___Taito Legends 2___Taito Legends 2	N/A	-0.87677305	1
http://en.wikipedia.org/wiki/2010_Australian_football_code_crowds		Attendances by Match	5	Ground	MCG___MCG___MCG___MCG___MCG___MCG___MCG___MCG___MCG___MCG___MCG___MCG___MCG___MCG___MCG___MCG___MCG___MCG___MCG___MCG___MCG___MCG___MCG___MCG___Etihad Stadium___Etihad Stadium___MCG___Etihad Stadium___Suncorp Stadium___MCG___Etihad Stadium___MCG___Etihad Stadium___MCG___Etihad Stadium___MCG___MCG___Etihad Stadium___ANZ Stadium___Etihad Stadium___Etihad Stadium___MCG___Suncorp Stadium___Suncorp Stadium___Subiaco Oval___MCG___AAMI Stadium___Subiaco Oval___Etihad Stadium___Subiaco Oval___AAMI Stadium___ANZ Stadium___Suncorp Stadium___MCG___Etihad Stadium___Suncorp Stadium___Etihad Stadium___Subiaco Oval___Subiaco Oval___AAMI Stadium___Suncorp Stadium___Subiaco Oval___Sydney Cricket Ground___ANZ Stadium___Subiaco Oval___Etihad Stadium___AAMI Stadium___Subiaco Oval___AAMI Stadium___The Gabba___MCG___Subiaco Oval___Sydney Football Stadium___Subiaco Oval___AAMI Stadium___MCG___Etihad Stadium___Subiaco Oval___Subiaco Oval___Etihad Stadium___AAMI Stadium___ANZ Stadium___AAMI Stadium___Subiaco Oval___The Gabba___Subiaco Oval___The Gabba___The Gabba___Etihad Stadium___Subiaco Oval___Subiaco Oval___Suncorp Stadium___Etihad Stadium___Etihad Stadium___Etihad Stadium___ANZ Stadium___AAMI Stadium___Sydney Football Stadium___ANZ Stadium___AAMI Stadium___Subiaco Oval___Sydney Cricket Ground___MCG___Etihad Stadium___Etihad Stadium___Sydney Cricket Ground___Etihad Stadium___Suncorp Stadium___Suncorp Stadium___AAMI Stadium___Suncorp Stadium___ANZ Stadium___Etihad Stadium___Etihad Stadium___Sydney Cricket Ground___MCG___Sydney Cricket Ground___The Gabba___AAMI Stadium___Etihad Stadium___The Gabba___Etihad Stadium___Etihad Stadium___Etihad Stadium___MCG___Sydney Cricket Ground___The Gabba___Sydney Cricket Ground___The Gabba___MCG___Subiaco Oval___Etihad Stadium___Etihad Stadium___Etihad Stadium___Suncorp Stadium___Suncorp Stadium___Suncorp Stadium___Skilled Park___Skilled Park___Skilled Stadium___AAMI Park___Etihad Stadium___Suncorp Stadium___Skilled Stadium___Etihad Stadium___Suncorp Stadium___Skilled Stadium___ANZ Stadium___Sydney Cricket Ground___Skilled Stadium___Skilled Stadium___AAMI Stadium___Skilled Stadium___Etihad Stadium___Sydney Cricket Ground___Etihad Stadium___AAMI Stadium___MCG___AAMI Stadium___ANZ Stadium___ANZ Stadium___EnergyAustralia Stadium___AAMI Park___CUA Stadium___Suncorp Stadium___Etihad Stadium___ANZ Stadium___Skilled Park___MCG___AAMI Stadium___Sydney Football Stadium___Adelaide Oval___Suncorp Stadium___Sydney Football Stadium___AAMI Park___Canberra Stadium___Sydney Football Stadium___AAMI Park___Leichhardt Oval___Dairy Farmers Stadium___AAMI Stadium___Skilled Park___Bluetongue Stadium___AAMI Park___Suncorp Stadium___Campbelltown Stadium___Parramatta Stadium___Dairy Farmers Stadium___Parramatta Stadium___ANZ Stadium___Skilled Park___Sydney Football Stadium___Leichhardt Oval___nib Stadium___CUA Stadium___Sydney Football Stadium___Etihad Stadium___ANZ Stadium___Sydney Football Stadium___AAMI Park___Sydney Football Stadium___Sydney Football Stadium___Etihad Stadium___Parramatta Stadium___Jubilee Oval___ANZ Stadium___Sydney Football Stadium___Canberra Stadium___nib Stadium___Suncorp Stadium___Skilled Park___EnergyAustralia Stadium___Etihad Stadium___nib Stadium___Campbelltown Stadium___nib Stadium___Canberra Stadium___Sydney Football Stadium___ANZ Stadium___ANZ Stadium___Sydney Football Stadium___Endeavour Field___Brookvale Oval___AAMI Stadium___EnergyAustralia Stadium___Jubilee Oval___Dairy Farmers Stadium___Etihad Stadium___Adelaide Oval___AAMI Park___Aurora Stadium___Dairy Farmers Stadium___Etihad Stadium___EnergyAustralia Stadium___Canberra Stadium___WIN Stadium___Aurora Stadium___Skilled Park___Bluetongue Stadium___Brookvale Oval___nib Stadium___Brookvale Oval___Parramatta Stadium___EnergyAustralia Stadium___WIN Stadium___Ballymore Stadium___nib Stadium___Parramatta Stadium___Etihad Stadium___Sydney Football Stadium___ANZ Stadium___Skilled Park___WIN Stadium___ANZ Stadium___Canberra Stadium___Canberra Stadium___Brookvale Oval___Parramatta Stadium___Etihad Stadium___Jubilee Oval___CUA Stadium___Leichhardt Oval___Etihad Stadium___Canberra Stadium___Skilled Park___Jubilee Oval___WIN Stadium___nib Stadium___EnergyAustralia Stadium___Hindmarsh Stadium___Manuka Oval___EnergyAustralia Stadium___EnergyAustralia Stadium___Canberra Stadium___Etihad Stadium___Canberra Stadium___Campbelltown Stadium___Skilled Park___CUA Stadium___ANZ Stadium___ANZ Stadium___AAMI Park___Dairy Farmers Stadium___EnergyAustralia Stadium___CUA Stadium___Skilled Park___EnergyAustralia Stadium___Dairy Farmers Stadium___AAMI Park___Hindmarsh Stadium___WIN Stadium___Suncorp Stadium___Skilled Park___Endeavour Field___Canberra Stadium___nib Stadium___Canberra Stadium___Brookvale Oval___Suncorp Stadium___Dairy Farmers Stadium___Parramatta Stadium___Jubilee Oval___EnergyAustralia Stadium___Jubilee Oval___Brookvale Oval___AAMI Park___Bluetongue Stadium___Canberra Stadium___EnergyAustralia Stadium___Dairy Farmers Stadium___Bluetongue Stadium___AAMI Park___EnergyAustralia Stadium___Hindmarsh Stadium___Sydney Football Stadium___Dairy Farmers Stadium___Dairy Farmers Stadium___nib Stadium___Hindmarsh Stadium___AAMI Park___ANZ Stadium___Endeavour Field___Dairy Farmers Stadium___Brookvale Oval___Suncorp Stadium___Skilled Park___AAMI Park___Canberra Stadium___Sydney Football Stadium___Parramatta Stadium___Leichhardt Oval___Dairy Farmers Stadium___Brookvale Oval___AAMI Park___CUA Stadium___AAMI Park___Hindmarsh Stadium___Canberra Stadium___Parramatta Stadium___CUA Stadium___ANZ Stadium___AAMI Park___CUA Stadium___Brookvale Oval___CUA Stadium___Hindmarsh Stadium___CUA Stadium___ANZ Stadium___nib Stadium___Canberra Stadium___Sydney Football Stadium___Endeavour Field___Endeavour Field___AAMI Park___Bluetongue Stadium___EnergyAustralia Stadium___nib Stadium___AAMI Park___Canberra Stadium___Endeavour Field___Adelaide Oval___Suncorp Stadium___Suncorp Stadium___Sydney Football Stadium___Skilled Park___Suncorp Stadium___ANZ Stadium___Endeavour Field___Campbelltown Stadium___Brookvale Oval___Hindmarsh Stadium___Bluetongue Stadium___Hindmarsh Stadium___CUA Stadium___Sydney Football Stadium___Bluetongue Stadium___Bluetongue Stadium___nib Stadium___Bluetongue Stadium___ANZ Stadium___AAMI Park___Hindmarsh Stadium___Canberra Stadium___Suncorp Stadium___Sydney Football Stadium___Canberra Stadium___AAMI Park___Sydney Football Stadium___AAMI Park___Endeavour Field___AAMI Park___nib Stadium___Endeavour Field___Canberra Stadium___TIO Stadium___Hindmarsh Stadium___EnergyAustralia Stadium___EnergyAustralia Stadium___Sydney Football Stadium___Hindmarsh Stadium___EnergyAustralia Stadium___Bluetongue Stadium___AAMI Park___EnergyAustralia Stadium___EnergyAustralia Stadium___EnergyAustralia Stadium___nib Stadium___Sydney Football Stadium___EnergyAustralia Stadium___Endeavour Field___EnergyAustralia Stadium___Parramatta Stadium___Sydney Football Stadium___Sydney Football Stadium___Endeavour Field___Hindmarsh Stadium___Hindmarsh Stadium___Suncorp Stadium___Bluetongue Stadium___EnergyAustralia Stadium___Dairy Farmers Stadium___nib Stadium___Bluetongue Stadium___CUA Stadium___Suncorp Stadium___Sydney Football Stadium___EnergyAustralia Stadium___AAMI Park___Sydney Football Stadium___EnergyAustralia Stadium___Bluetongue Stadium___Suncorp Stadium___Bluetongue Stadium___nib Stadium___Energy Australia Stadium___nib Stadium___Bluetongue Stadium___Parramatta Stadium___Sydney Football Stadium___nib Stadium___AAMI Park___nib Stadium___AAMI Park___Sydney Football Stadium___Skilled Park___Suncorp Stadium___Bluetongue Stadium___Bluetongue Stadium___nib Stadium___Sydney Football Stadium___Dairy Farmers Stadium___AAMI Park___AAMI Park___Bluetongue Stadium___AAMI Park___Bluetongue Stadium___nib Stadium___AAMI Park___nib Stadium___AAMI Park___Dairy Farmers Stadium___AAMI Park___Dairy Farmers Stadium___Suncorp Stadium___Dairy Farmers Stadium___Sydney Football Stadium___Dairy Farmers Stadium___Dairy Farmers Stadium___Dairy Farmers Stadium___Skilled Park___AAMI Park___Dairy Farmers Stadium___Sydney Football Stadium___Dairy Farmers Stadium___AAMI Park___Dairy Farmers Stadium___Skilled Park___Dairy Farmers Stadium___Skilled Park___Port Macquarie Regional Stadium___Skilled Park___Skilled Park___Dairy Farmers Stadium___Dairy Farmers Stadium___AAMI Park___Skilled Park___Skilled Park___Skilled Park___Skilled Park___Skilled Park___Skilled Park___Skilled Park___Skilled Park___Skilled Park___Skilled Park___Skilled Park	MCG	-0.936051795	0
http://pl.wikipedia.org/wiki/Igrzyska_Panameryka%C5%84skie_2007		Tabela medalowa	1	Kraj	Kuba___Brazylia___Kanada___Meksyk___Kolumbia___Wenezuela___Argentyna___Dominikana___Chile___Ekwador___Portoryko___Jamajka___Gwatemala___Bahamy___Salwador___Panama___Antigua i Barbuda___Antyle Holenderskie___Peru___Trynidad i Tobago___Urugwaj___Kajmany___Nikaragua___Barbados	Meksyk	-0.886006289	0
